referenced_idv_piid,piid,composite_key,sub_index,contract_number,uei,name,hours_invoiced,fte
,HHSM500201600023C,~HHSM500201600023C,2,2700000011,P4X8JNU7TMQ7,Softrams LLC,14882.5,7.15
,HHSM500201600023C,~HHSM500201600023C,3,2700000015,KNDAEKSMLLE4,"ALL POINTS LOGISTICS, LLC",3159,1.51
,HHSM500201600023C,~HHSM500201600023C,4,2700000016,F7J2LEA17J39,"Apex Systems, LLC",12842,6.17
,HHSM500201600023C,~HHSM500201600023C,5,2700000022,LLNXG14PXPB3,"CGS Administrators, LLC",12716.2,6.11
,HHSM500201600023C,~HHSM500201600023C,6,2700000305,ZMENFZV8ND73,"Moser Consulting, Incorporated",3470,1.66
,HHSM500201600023C,~HHSM500201600023C,7,2700000320,VV9KH3L99VE3,INTERNATIONAL BUSINESS MACHINES CORPORATION,12850.8,6.17
,HHSM5002016M0001Z,~HHSM5002016M0001Z,1,15-5053,C7DYEBLK3PE1,"Change Healthcare Operations, LLC",0,0
,HHSM5002016M0001Z,~HHSM5002016M0001Z,2,16-5178,KJB1WJG4NXS7,IRON MOUNTAIN INFORMATION MANAGEMENT LLC,0,0
,HHSM5002016M0001Z,~HHSM5002016M0001Z,3,16-5180,UUEHB82FYPH1,MEC TECHNOLOGIES LLC,3420.42,1.64
,HHSM500201700002C,~HHSM500201700002C,1,20918,U2W4ZCG9WJA7,"MYTHICS, INC.",134,0.06
,HHSM500201700002C,~HHSM500201700002C,2,21039,ZS6CCYEJ7615,"PONDER PROFESSIONAL SERVICES, INC",54.5,0.02
,HHSM500201700002C,~HHSM500201700002C,3,21104,QLPAS841MYN5,"Allison Payment Systems, LLC",1238,0.59
,HHSM500201700002C,~HHSM500201700002C,4,23455,K618DLJVEJ45,CWR Technologies L.L.C.,2101,1.01
,HHSM500201700002C,~HHSM500201700002C,5,23461,ZMENFZV8ND73,"Moser Consulting, Incorporated",7525.5,3.61
,HHSM500201700002C,~HHSM500201700002C,6,23463,RS1YEXVLW1S5,RELEVANT TECHNOLOGIES LLC,2831.5,1.36
,HHSM500201700002C,~HHSM500201700002C,7,24062,RS1YEXVLW1S5,RELEVANT TECHNOLOGIES LLC,2172.5,1.04
,HHSM500201700002C,~HHSM500201700002C,8,24064,ZMENFZV8ND73,"Moser Consulting, Incorporated",13241.6499999999996,6.36
,HHSM500201700002C,~HHSM500201700002C,9,24065,K618DLJVEJ45,CWR Technologies L.L.C.,2321,1.11
,HHSM500201700002C,~HHSM500201700002C,10,24082,VV9KH3L99VE3,INTERNATIONAL BUSINESS MACHINES CORPORATION,507,0.24
,HHSM500201700002C,~HHSM500201700002C,11,24093,ZLJNJG6DRZJ5,PEGASYSTEMS INC,2584.5,1.24
,HHSM500201700002C,~HHSM500201700002C,12,24123,FU9LCQB88HK3,"RESOLVESOFT, INC.",1827.25,0.87
,HHSM500201700004C,~HHSM500201700004C,1,"103,101.24",H1HYA8Z1NTM5,"University Of Kentucky Research Foundation, The",2340,1.12
,HHSM500201700004C,~HHSM500201700004C,2,"112,768.66",ML9YTBZ37C86,"Michigan Medical Advantage, Inc.",1500,0.72
,HHSM500201700004C,~HHSM500201700004C,3,"123,527.32",M2EEE68GGCY9,NORTHERN ILLINOIS UNIVERSITY,1675,0.8
,HHSM500201700004C,~HHSM500201700004C,4,"182,051.30",KG76WYENL5K1,Northwestern University,2074,0.9
,HHSM500201700004C,~HHSM500201700004C,5,"35,691.11",YRXVL4JYCEF5,Purdue University,761,0.36
,HHSM500201700005C,~HHSM500201700005C,1,100000,CK4WNAV83BJ5,"Health Services Advisory Group, Inc.",963,0.46
,HHSM500201700005C,~HHSM500201700005C,2,100001,X5S7PNXMJMC7,"MOREHOUSE SCHOOL OF MEDICINE, INC., THE",981,0.47
,HHSM500201700005C,~HHSM500201700005C,3,100003,XCUEC8D53NH5,"South Carolina Office of Rural Health, Inc.",1561,0.75
,HHSM500201700005C,~HHSM500201700005C,4,100004,HBLZZBEZKDD3,"Goodwin Group, LLC",89,0.04
,HHSM500201700009C,~HHSM500201700009C,1,HHSM500201700009C,FJRDMGA7BSK6,Comagine Health,886.3,0.42
,HHSM500201700009C,~HHSM500201700009C,2,HHSM500201700009C,XDLAN68WAKX8,MOUNTAIN PACIFIC QUALITY HEALTH FOUNDATION,436.25,0.2
,HHSM500201700010C,~HHSM500201700010C,1,005,FRWCLNQHQ2B5,AMERICAN ACADEMY OF FAMILY PHYSICIANS,104.4,0.05
,HHSM500201700013C,~HHSM500201700013C,1,1700013C.1,SN5KHDCRNDM5,"Premier Enterprise Solutions, Llc",1335,0.64
,HHSM500201700013C,~HHSM500201700013C,2,1700013C.2,QC3BZNR5F655,ARKANSAS FOUNDATION FOR MEDICAL CARE INC,557,0.26
,HHSM500201700023C,~HHSM500201700023C,1,L210,YLTML3ATUAU5,"Innovative Management Strategists, LLC",157,0.07
,HHSM500201700023C,~HHSM500201700023C,2,V266,HZNKLW5ACM51,MANAGEMENT SOLUTIONS CONSULTING GROUP INC,398,0.19
,HHSM500201700033C,~HHSM500201700033C,1,SA-FMSG-2020-006,Z3QMEVM27VK1,"Scope Infotech, Inc.",11280,5.42
,HHSM500201700033C,~HHSM500201700033C,2,SA-FMSG-2020-008,LFE4BPRN9TH3,MISSION CRITICAL CONTRACTING LLC,5640,2.71
,HHSM500201700033C,~HHSM500201700033C,3,SA-FMSG-2020-10,GK3KPSST1CH7,"Parker Group, Inc., The",242,0.11
,HHSM500201700044C,~HHSM500201700044C,1,003,TREKW6J3QSF5,"Maximus Federal Services, Inc.",5076.72,2.44
,HHSM5002017M0001Z,~HHSM5002017M0001Z,1,2018-Karna Task Order 4,NJLLXGYE3273,Karna LLC,360.7,0.17
,HHSM5002017M0001Z,~HHSM5002017M0001Z,2,Agreement dated 10/15/2020,SQQLPY3CMRN4,"LUKUC GROUP LLC, THE",696.25,0.33
,HHSM5002017M0001Z,~HHSM5002017M0001Z,3,Agreement dated 2/12/2018,UK8YPXBAK9Y1,KUJAWA & BATTEAU PC,1900,0.9
,HHSM5002017M0001Z,~HHSM5002017M0001Z,4,Agreement dated 2/2/2022,ZE8XMALLRYN5,SIGNATURE CONSULTING GROUP LLC,434,0.2
,HHSM5002017M0001Z,~HHSM5002017M0001Z,5,MSA dated 8/12/2022,MH6YDLAF5PZ7,BROADWAY VENTURES LLC,23163,11.13
,HHSN261201500073C,~HHSN261201500073C,1,0073JHU,VKFFX1Q2W2K2,,45382.78,21.81
,HHSN261201700007C,~HHSN261201700007C,1,NCI/PMB _N261201700007C-S-1,M5EPZMZUEKA8,"Professional and Scientific Associates, Inc.",15332.9,7.37
,HHSN261201700009C,~HHSN261201700009C,1,AI10,Z1BZMDHQQJR9,"Aitheras, LLC",522,0.25
,HHSN261201700009C,~HHSN261201700009C,2,AS11,CP9MPXXF1S75,ASIP SOLUTIONS,966,0.46
,HHSN261201700009C,~HHSN261201700009C,3,CO19,D62NTDXZUU95,"Connexus Technology, LLC ",3002,1.44
,HHSN263201700003G,~HHSN263201700003G,1,CA-Contagious-NIHBRAIN-01,LDHKLCL15S87,CONTAGIOUS SOLUTIONS INC,944,0.45
,HHSN268201700368A,~HHSN268201700368A,1,16068,GDQLRDFJNRD3,"Merlin International, Inc.",0,0
,HHSN271201500023C,~HHSN271201500023C,1,15-04-032,JJHCMK4NT5N3,Research Triangle Institute,1558.2,0.74
,HHSN271201600002C,~HHSN271201600002C,1,20180000026,HD1WMN6945W6,UNIVERSITY OF WASHINGTON,0,0
,HHSN271201600002C,~HHSN271201600002C,2,2018000013,EYMJXLN2MFB4,RESEARCH INSTITUTE AT NATIONWIDE CHILDREN'S HOSPITAL,1079388,518.93
,HHSN271201600002C,~HHSN271201600002C,3,2018000015,SZ32VTCXM799,Seattle Children's Hospital,84,0.04
,HHSN271201600002C,~HHSN271201600002C,4,2018000027 and 2018114444,P1RTMASB37B5,Kaiser Foundation Hospitals,694.54,0.33
,HHSN271201700050C,~HHSN271201700050C,1,SciTech17-HHSN271201700050C-01,NAPSK1UAMAE5,"Charles River Laboratories, Inc.",36664,17.62
,HHSN272201400004C,~HHSN272201400004C,1,A126293,NMJHD63STRC5,"UNIVERSITY OF GEORGIA RESEARCH FOUNDATION, INC. ",240,0.11
,HHSN272201400004C,~HHSN272201400004C,2,A126545,DMQNDJDHTDG4,AUBURN UNIVERSITY,946.67,0.45
,HHSN272201400004C,~HHSN272201400004C,3,A126546,DMQNDJDHTDG4,AUBURN UNIVERSITY,25.63,0.01
,HHSN272201400004C,~HHSN272201400004C,4,A222031,DMQNDJDHTDG4,AUBURN UNIVERSITY,111.89,0.05
,HHSN272201400004C,~HHSN272201400004C,5,A344228,NMJHD63STRC5,"UNIVERSITY OF GEORGIA RESEARCH FOUNDATION, INC. ",1059,0.5
,HHSN272201400004C,~HHSN272201400004C,6,A344265,NMJHD63STRC5,"UNIVERSITY OF GEORGIA RESEARCH FOUNDATION, INC. ",0,0
,HHSN272201400004C,~HHSN272201400004C,7,A373595,TNKGNDAWB445,"PENNSYLVANIA STATE UNIVERSITY, THE",29.9,0.01
,HHSN272201400004C,~HHSN272201400004C,8,A400483,NMJHD63STRC5,"UNIVERSITY OF GEORGIA RESEARCH FOUNDATION, INC. ",0,0.00
,HHSN272201400005C,~HHSN272201400005C,1,417427G,GM1XX56LEP58,"Trustees of the University of Pennsylvania, The",1214,0.58
,HHSN272201400005C,~HHSN272201400005C,2,417428G,GM1XX56LEP58,"Trustees of the University of Pennsylvania, The",174,0.08
,HHSN272201400005C,~HHSN272201400005C,3,417430G,TJFZLPP6NYL6,FRED HUTCHINSON CANCER CENTER,208,0.1
,HHSN272201400005C,~HHSN272201400005C,4,417433G,P8JJC89CWNK5,UNIVERSITY OF MELBOURNE,199,0.09
,HHSN272201400005C,~HHSN272201400005C,5,417638G,GM1XX56LEP58,"Trustees of the University of Pennsylvania, The",1102,0.52
,HHSN272201400005C,~HHSN272201400005C,6,417739G,P8JJC89CWNK5,UNIVERSITY OF MELBOURNE,2561,1.23
,HHSN272201400005C,~HHSN272201400005C,7,417759G,G124UKMYGZJ6,UNIVERSITY OF OXFORD,2513,1.2
,HHSN272201400008C,~HHSN272201400008C,1,0258-0609-4612 / 0258-0610-4612 / 0258-0611-4612,LY2ZWNG2HKF8,"THE CHANCELLOR, MASTERS, AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE",4070,1.95
,HHSN272201400008C,~HHSN272201400008C,2,0258-0678-4609 / 0258-0685-4609 / 0258-0689-4609,LCLSJAGTNZQ7,University Of Wisconsin System,3485.6,1.67
,HHSN272201400008C,~HHSN272201400008C,3,0258-0679-4609 / 0258-0684-4609 / 0258-0689-4609,L6NFUM28LQM5,"WASHINGTON UNIVERSITY, THE",5390.51,2.59
,HHSN272201400008C,~HHSN272201400008C,4,0258-0681-4609,C1F5LNUF7W86,TRUSTEES OF TUFTS COLLEGE,1161.5,0.55
,HHSN272201400008C,~HHSN272201400008C,5,0258-0684-4612,MW6FSKC3LH75,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,1967.16,0.94
,HHSN272201400008C,~HHSN272201400008C,6,0258-0686-4609,NPU8ULVAAS23,"UNIVERSITY OF MARYLAND, COLLEGE PARK",1677,0.8
,HHSN272201400008C,~HHSN272201400008C,7,0258-0686-4609 / 0258-0689-4609,Z9CRZKD42ZT1,UNIVERSITY OF MARYLAND,2927.33,1.4
,HHSN272201400041C,~HHSN272201400041C,1, ABL-HHSN272201400041C,MK4QC9EKZXG8,"Advanced Bioscience Laboratories, Inc.",637,0.3
,HHSN272201400050C,~HHSN272201400050C,1,PG20-61125-01,MGTRMTKC5MA7,"Washington University, The",272.51,0.13
,HHSN272201500006C,~HHSN272201500006C,1,R1126458,JJKDG25RVFE5,"Frontier Science & Technology Research Foundation, Inc.",2315.2,1.11
,HHSN272201500018C,~HHSN272201500018C,1,LEIDOS INC,QLNMVC12KWY3,"LEIDOS, INC.",6235.25,2.99
,HHSN272201700001C,~HHSN272201700001C,1,Johns Hopkins University,FTMTDMBR29C7,"Johns Hopkins University, The",2892.95,1.39
,HHSN272201700004C,~HHSN272201700004C,1,4009086611,DAP4T1U78ZM5,"Bunn Clinical Research and Consulting, LLC",164,0.07
,HHSN272201700014C,~HHSN272201700014C,1,CTIS INC,JKR6NFJ3BX37,"CTIS, Inc.",6706,3.22
,HHSN272201700078C,~HHSN272201700078C,1,ACTIV2,DAP4T1U78ZM5,"Bunn Clinical Research and Consulting, LLC",35917.5,17.26
,HHSN272201700078C,~HHSN272201700078C,2,WA01,LGYHNXN6D7A6,TRICLINIUM CLINICAL DEVELOPMENT (PTY) LTD,2225.5,1.06
,HHSN272201700078C,~HHSN272201700078C,3,WA01,LJG3RXWHGDK3,FHI Clinical Inc.,2249.5,1.08
,HHSN272201700078C,~HHSN272201700078C,4,WA17,MK4QC9EKZXG8,"Advanced Bioscience Laboratories, Inc.",172.25,0.08
,HHSN272201800005C,~HHSN272201800005C,1,1,F3MDZD25JHT6,RICHARD S CARSON & ASSOCIATES INC,1822.75,0.87
,HHSN272201800005C,~HHSN272201800005C,2,2,DRUNBSXBERD5,"TCG, Inc.",296,0.14
,HHSN272201800011C,~HHSN272201800011C,1,116871,F34UY3J7ZPD3,NEW YORK UNIVERSITY ,1677,0.8
,HHSN272201800011C,~HHSN272201800011C,2,52525,KT44F9JXGXF5,"UNIVERSITY OF MARYLAND, BALTIMORE",555,0.26
,HHSN273201500010C,~HHSN273201500010C,1,15-001,TALRGESRV6C8,Sciome LLC,4893,2.35
,HHSN275201700005C,~HHSN275201700005C,1,N006462001,MKAGLD59JRL1,UNIVERSITY OF PITTSBURGH - OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION,3411.2,1.64
,HHSN275201800002C,~HHSN275201800002C,1,HHSN275201800002C-01,MND6UJJX4PB3,PACIFIC INSTITUTE FOR RESEARCH & EVALUATION,2709.77,1.3
,HHSP233201500027C,~HHSP233201500027C,1,1013-CT-01,GKL3GR9NQ3W5,Child Trends Inc,79.75,0.03
,HHSP233201500027C,~HHSP233201500027C,2,1013-MEF-01,LE1MCXJEQGK8,"Mef Associates, LLC",665.5,0.31
,HHSP233201500052C,~HHSP233201500052C,1,45791,VNAYDLRGSKU3,THE URBAN INSTITUTE,697.75,0.33
,HHSP233201500052C,~HHSP233201500052C,2,45791,VNAYDLRGSKU3,THE URBAN INSTITUTE,697.75,0.33
,HHSP233201600070C,~HHSP233201600070C,1,1,VJKZC4D1JN36,Michigan State University,7812,3.75
,HHSP233201700060C,~HHSP233201700060C,1,BIZZELL700060C,GGDEMAZJADM7,"BLH Technologies, Inc.",7073,3.4
,HHSP233201750093A,~HHSP233201750093A,1,84125-20782,TP7EK8DZV6N5,DUKE UNIVERSITY,4140.3,1.99
,HHSS270201700001C,~HHSS270201700001C,1,HHSS270201700001c/ICF/NCSACW IV,QHBLBNKKV4U3,"ICF Incorporated, L.L.C. ",25141,12.08
,HHSS283201700002C,~HHSS283201700002C,1,6-312-0215638,TR5MFWK12CW6,HR DIRECTIONS LLC,36725.26,17.6
,HSBP1017C00137,~HSBP1017C00137,1,16-180-FEDCX-KFOR,D63QRUCLRHY9,KFORCE INC.,23843.5,11.46
,HSBP1017C00137,~HSBP1017C00137,2,18563-18-001,R21CPZMDHPT8,"Accela Consulting, Inc. ",14915,7.17
,HSBP1017C00137,~HSBP1017C00137,3,18563-18-002,F4EQF8UKA2K5,"Alethix, LLC",42992,20.66
,HSBP1017C00137,~HSBP1017C00137,4,18563-18-003,PS4EBQSK84N7,"Aveshka, Inc.",15898,7.64
,HSBP1017C00137,~HSBP1017C00137,5,18563-18-005,GPAUCHU8DD67,EXOR Solutions Incorporated,5689.5,2.73
,HSBP1017C00137,~HSBP1017C00137,6,18563-18-006,MA1HECNFNLW5,Global Commerce Systems Inc,9284.5,4.46
,HSBP1017C00137,~HSBP1017C00137,7,18563-18-007,U2W4ZCG9WJA7,"Mythics, Inc.",28974,13.92
,HSBP1017C00137,~HSBP1017C00137,8,18563-18-008,ZU7ZYL4U4GT7,Sienna Systems Corporation,22006,10.57
,HSBP1017C00137,~HSBP1017C00137,9,18563-18-009,MMLKPW9JLX64,SCIENCE APPLICATIONS INTERNATIONAL CORP,33855.5,16.27
,HSBP1017C00137,~HSBP1017C00137,10,18563-18-010,CJ38H41QMGA1,PERSPECTA ENGINEERING INC,15134.5,7.27
,HSBP1017C00137,~HSBP1017C00137,11,18563-18-011,PQGNNTHSD213,"Fomov Consulting, Inc",34544.4000000000015,16.60
,HSBP1017C00137,~HSBP1017C00137,12,18563-18-012,L4D6NDBWN885,TECHOP SOLUTIONS INTERNATIONAL INC,1128,0.54
,HSBP1017C00137,~HSBP1017C00137,13,18563-18-013,ECMMFNMSLXM7,Ernst & Young LLP,30443.0999999999985,14.63
,HSBP1017C00137,~HSBP1017C00137,14,18563-18-016,NK24DGVNDFX9,ITECH AG LLC,5446.5,2.61
,HSBP1017C00137,~HSBP1017C00137,15,18563-18-017,M1JYQN8G2N41,Federal Identity Inc.,15662.5,7.53
,HSBP1017C00137,~HSBP1017C00137,16,18563-18-018,EKEAY6L6H8G9,RUSHKAR LLC,3036,1.45
,HSBP1017C00137,~HSBP1017C00137,17,18563-18-019,Q4NSCQ9BF275,STEM RESOURCE PROFESSIONALS INC.,2192.75,1.05
,HSCEDM16CHS002,~HSCEDM16CHS002,1,,YU77KY88CA25,GLOBAL TEL-LINK CORPORATION,3380,1.62
,HSCG4017CKYA003,~HSCG4017CKYA003,1,,UPEDENMLS177,"TECHNOLOGIES, SERVICES, AND INFORMATION, INC.",7822.92,3.76
,HSHQDC17C00048,~HSHQDC17C00048,1,S-003146-03-TO-07-APOGEE,E7ZDLXJANSF1,APOGEE INTEGRATION LLC,1424.75,0.68
,HSHQDC17C00048,~HSHQDC17C00048,2,S-003146-03-TO-21-APOGEE,E7ZDLXJANSF1,APOGEE INTEGRATION LLC,0,0
,HSHQDC17C00048,~HSHQDC17C00048,3,S-003146-03-TO-23-APOGEE,E7ZDLXJANSF1,APOGEE INTEGRATION LLC,377.73,0.18
,HSHQDC17C00048,~HSHQDC17C00048,4,S-003146-03-TO-25-APOGEE,E7ZDLXJANSF1,APOGEE INTEGRATION LLC,348.31,0.16
,HSHQDC17C00048,~HSHQDC17C00048,5,S-003146-04-TO-08-ATA,H48GKKSYN1T7,"A T A, LLC",4567.25,2.19
,HSHQDC17C00048,~HSHQDC17C00048,6,S-003146-07-TO-08-IDI,D7SRYQVNKMV3,"ITA International, LLC",0,0
,HSHQDC17C00048,~HSHQDC17C00048,7,S-003146-07-TO-09-IDI,D7SRYQVNKMV3,"ITA International, LLC",0,0
,HSHQDC17C00048,~HSHQDC17C00048,8,S-003146-07-TO-10-IDI,D7SRYQVNKMV3,"ITA International, LLC",0,0.00
,HSHQDC17C00048,~HSHQDC17C00048,9,S-003146-07-TO-11-IDI,D7SRYQVNKMV3,"ITA International, LLC",0,0.00
,HSHQDC17C00048,~HSHQDC17C00048,10,S-003146-07-TO-12-IDI,D7SRYQVNKMV3,"ITA International, LLC",0,0.00
,HSHQDC17C00048,~HSHQDC17C00048,11,S-003146-07-TO-13-IDI,D7SRYQVNKMV3,"ITA International, LLC",0,0.00
,HSHQDC17C00048,~HSHQDC17C00048,12,S-003146-07-TO-16-IDI,D7SRYQVNKMV3,"ITA International, LLC",1606.5,0.77
,HSHQDC17C00048,~HSHQDC17C00048,13,S-003146-07-TO-20-IDI,D7SRYQVNKMV3,"ITA International, LLC",1629.75,0.78
,HSHQDC17C00048,~HSHQDC17C00048,14,S-003146-07-TO-22-ITA,D7SRYQVNKMV3,"ITA International, LLC",591.25,0.28
,HSHQDC17C00048,~HSHQDC17C00048,15,S-003146-07-TO-23-ITA,D7SRYQVNKMV3,"ITA International, LLC",495.5,0.23
,HSHQDC17C00048,~HSHQDC17C00048,16,S-003146-07-TO-24-ITA,D7SRYQVNKMV3,"ITA International, LLC",160.5,0.07
,HSHQDC17C00048,~HSHQDC17C00048,17,S-003146-07-TT-TO-14-IDI,D7SRYQVNKMV3,"ITA International, LLC",0,0.00
,HSHQDC17C00048,~HSHQDC17C00048,18,S-003146-09-TO-03-KSA,FB45K4C7MF21,"KSA Integration, LLC",0,0.00
,HSHQDC17C00048,~HSHQDC17C00048,19,S-003146-09-TO-10-KSA,FB45K4C7MF21,"KSA Integration, LLC",10047,4.83
,HSHQDC17C00048,~HSHQDC17C00048,20,S-003146-09-TO-11-KSA,FB45K4C7MF21,"KSA Integration, LLC",1553,0.74
,HSHQDC17C00048,~HSHQDC17C00048,21,S-003146-09-TO-12-KSA,FB45K4C7MF21,"KSA Integration, LLC",61.2000000000000028,0.02
,HSHQDC17C00048,~HSHQDC17C00048,22,S-003146-09-TT-TO-04-KSA,FB45K4C7MF21,"KSA Integration, LLC",0,0.00
,HSHQDC17C00048,~HSHQDC17C00048,23,S-003146-11-TO-04-SPA,TRE8LWVNNXL3,"SYSTEMS PLANNING AND ANALYSIS, INC.",0,0.00
,HSHQDC17C00048,~HSHQDC17C00048,24,S-003146-11-TO-11-SPA,TRE8LWVNNXL3,"SYSTEMS PLANNING AND ANALYSIS, INC.",0,0.00
,HSHQDC17C00048,~HSHQDC17C00048,25,S-003146-11-TO-13-SPA,TRE8LWVNNXL3,"SYSTEMS PLANNING AND ANALYSIS, INC.",0,0.00
,HSHQDC17C00048,~HSHQDC17C00048,26,S-003146-11-TO-15-SPA,TRE8LWVNNXL3,"SYSTEMS PLANNING AND ANALYSIS, INC.",696,0.33
,HSHQDC17C00048,~HSHQDC17C00048,27,S-003146-11-TO-17-SPA,TRE8LWVNNXL3,"SYSTEMS PLANNING AND ANALYSIS, INC.",6659,3.20
,HSHQDC17C00048,~HSHQDC17C00048,28,S-003146-11-TT2-TO-14-SPA,TRE8LWVNNXL3,"SYSTEMS PLANNING AND ANALYSIS, INC.",0,0.00
,HSHQDC17C00048,~HSHQDC17C00048,29,S-003146-11-TT-TO-12-SPA,TRE8LWVNNXL3,"SYSTEMS PLANNING AND ANALYSIS, INC.",0,0.00
,HSHQDC17C00048,~HSHQDC17C00048,30,S-003146-12-TT2-04-TECHNO,LU9TXLBPMQD7,"TECHNOMICS, Inc.",0,0.00
,HSHQDC17C00048,~HSHQDC17C00048,31,S-003146-13-TO-02-WBB,DFKNPV72S9M4,"Whitney, Bradley & Brown, Inc.",0,0.00
,HSHQDC17C00048,~HSHQDC17C00048,32,S-003146-13-TO-07-WBB,DFKNPV72S9M4,"Whitney, Bradley & Brown, Inc.",594.25,0.28
,HSHQDC17C00048,~HSHQDC17C00048,33,S-003146-13-TT2-06-WBB,DFKNPV72S9M4,"Whitney, Bradley & Brown, Inc.",0,0.00
,HSHQDC17C00048,~HSHQDC17C00048,34,S-003146-15-BASIC-KADSCI,QG59CLA9PMY7,"KaDSci, LLC",0,0.00
,HSHQDC17C00048,~HSHQDC17C00048,35,S-003146-15-TO-11-KADSCI,QG59CLA9PMY7,"KaDSci, LLC",625.5,0.30
,HSHQDC17C00048,~HSHQDC17C00048,36,S-003146-17-TO-06-FLA,GRKCGCBLBJ11,"Advanced Manufacturing Technology Ventures, LLC",367,0.17
,HSHQDC17C00048,~HSHQDC17C00048,37,S-003146-17-TO-07-FLA,GRKCGCBLBJ11,"Advanced Manufacturing Technology Ventures, LLC",2840,1.36
,HSHQDC17C00048,~HSHQDC17C00048,38,S-003146-17-TO-10-FLA,GRKCGCBLBJ11,"Advanced Manufacturing Technology Ventures, LLC",1135,0.54
,HSHQDC17C00048,~HSHQDC17C00048,39,S-003146-20-TO-03-ANAVATI,MD3GFWQRRLJ8,"AnaVation, LLC",1386.5,0.66
,HSHQDC17C00048,~HSHQDC17C00048,40,S-003146-20-TO-04-ANAVATI,MD3GFWQRRLJ8,"AnaVation, LLC",5565.5,2.67
,HSHQDC17C00048,~HSHQDC17C00048,41,S-003146-20-TO-05-ANA,MD3GFWQRRLJ8,"AnaVation, LLC",687,0.33
,HSHQDC17C00048,~HSHQDC17C00048,42,S-003146-20-TO-06-ANA,MD3GFWQRRLJ8,"AnaVation, LLC",516,0.24
,HSHQDC17C00048,~HSHQDC17C00048,43,S-003146-21-TO-01-CSS,M4T3FPXG8GV6,CONVERGENCE SUPPORT SERVICE,583.5,0.28
,HSHQDC17C00048,~HSHQDC17C00048,44,S-1037-003146-TO-01-MAVEN,YTRSTSBWFWS5,MAVEN STRATEGIES LLC,747,0.35
,HSSCCG15C00018,~HSSCCG15C00018,1,MA 07-07-2017,YVKKMAQECZQ3,"Titan Protection & Consulting, Inc",8171,3.92
,HSSCCG15C00018,~HSSCCG15C00018,2,SA-16-002,F9GGAJ7WB7X1,"Axion, LLC",13207,6.34
,HSSCCG15C00018,~HSSCCG15C00018,3,SA-16-003,XWMMKN745MS5,EnProVera Corporation,20040,9.6
,HSSCCG15C00018,~HSSCCG15C00018,4,SUB-NSS-20-0001,ED4YYJ9HHU48,HEITECH SERVICES INC,308891,148.5
,HSTS0116CPRO036,~HSTS0116CPRO036,1,GSS-5067,VPPMVVUVVRC5,GOVERNMENT SOLUTIONS SPECIALISTS LLC,124,0.05
,HSTS0116CPRO036,~HSTS0116CPRO036,2,MBGS-5067,XBJRENVJHJZ4,ACUITY ENGINEERING & TECHNICAL SERVICES LLC,1064,0.51
,HSTS0117CHRM057,~HSTS0117CHRM057,1,100891-3,JL9NMM3YALQ5,"Tad Pgs, Inc.",973,0.46
,HSTS0117CHRM057,~HSTS0117CHRM057,2,102348-0,RRACXPKQJ918,"ServiceNow, Inc.",9606,4.61
,HSTS0117CHRM057,~HSTS0117CHRM057,3,102403-1,RHDCBKZ3LN35,"3DIF, LLC",6495,3.12
,HSTS0117CHRM057,~HSTS0117CHRM057,4,102404-1,CJ7MKQHPL145,GOLDEN KEY GROUP LLC,2253,1.08
,HSTS0117CHRM057,~HSTS0117CHRM057,5,102405-1,EYSNPK15HCP1,"K4 Solutions, Inc",100,0.04
,HSTS0117CHRM057,~HSTS0117CHRM057,6,102406-1,M6QXLD9AVAL8,PARKER TIDE CORP.,18243,8.77
,HSTS0117CHRM057,~HSTS0117CHRM057,7,102417-1,RANENDMPED13,"Kelly, Anderson & Associates, Inc.",5007,2.4
,HSTS0117CHRM057,~HSTS0117CHRM057,8,102418-1,MWMKKLFMK8B4,"KnowledgeBank, Inc.",12900,6.20
,HSTS0117CHRM057,~HSTS0117CHRM057,9,102707-0,RUG6TVTY19U9,"Economic Systems, Inc. ",2426,1.16
,HSTS0117CHRM057,~HSTS0117CHRM057,10,102733-0,UER4AJLUB8D5,THUNDERCAT TECHNOLOGY LLC,154,0.07
,HSTS0117CHRM057,~HSTS0117CHRM057,11,102993-1,ZBS4CH3UVHJ6,"WBS Management, LLC ",538,0.25
,HSTS0117CHRM057,~HSTS0117CHRM057,12,105755-0,DT8KJHZXVJH5,CARAHSOFT TECHNOLOGY CORP,181,0.08
,HSTS0117CHRM057,~HSTS0117CHRM057,13,106191-0,CEFCD41CLDJ8,SHI INTERNATIONAL CORP,966,0.46
,HSTS0117CHRM057,~HSTS0117CHRM057,14,106192A-0,J8UWD2CVM296,"Symmetry Software, LLC",300,0.14
,HSTS0117CHRM057,~HSTS0117CHRM057,15,106278-0,H1KHJPJH9R51,"Four Points Technology, L.L.C.",9322,4.48
,HSTS0117CHRM057,~HSTS0117CHRM057,16,107588-0,DT8KJHZXVJH5,CARAHSOFT TECHNOLOGY CORP,179,0.08
,HSTS0117CHRM057,~HSTS0117CHRM057,17,108142-0,DT8KJHZXVJH5,CARAHSOFT TECHNOLOGY CORP,357,0.17
,ING16PC00024,~ING16PC00024,1,2005,M3EFASR74Y88,Ayuda Companies,4.5,0
